date,pathogen,group,amount
2022-12-04,Coronavirus HKU-1,Coronavirussen,0
2022-12-11,Coronavirus HKU-1,Coronavirussen,0
2022-12-18,Coronavirus HKU-1,Coronavirussen,0
2022-12-25,Coronavirus HKU-1,Coronavirussen,0
2023-01-01,Coronavirus HKU-1,Coronavirussen,0
2023-01-08,Coronavirus HKU-1,Coronavirussen,0
2023-01-15,Coronavirus HKU-1,Coronavirussen,0
2023-01-22,Coronavirus HKU-1,Coronavirussen,0
2023-01-29,Coronavirus HKU-1,Coronavirussen,0
2023-02-05,Coronavirus HKU-1,Coronavirussen,0
2023-02-12,Coronavirus HKU-1,Coronavirussen,1
2023-02-19,Coronavirus HKU-1,Coronavirussen,0
2023-02-26,Coronavirus HKU-1,Coronavirussen,0
2023-03-05,Coronavirus HKU-1,Coronavirussen,1
2023-03-12,Coronavirus HKU-1,Coronavirussen,0
2023-03-19,Coronavirus HKU-1,Coronavirussen,1
2023-03-26,Coronavirus HKU-1,Coronavirussen,0
2023-04-02,Coronavirus HKU-1,Coronavirussen,0
2023-04-09,Coronavirus HKU-1,Coronavirussen,1
2023-04-16,Coronavirus HKU-1,Coronavirussen,2
2023-04-23,Coronavirus HKU-1,Coronavirussen,1
2023-04-30,Coronavirus HKU-1,Coronavirussen,6
2023-05-07,Coronavirus HKU-1,Coronavirussen,2
2023-05-14,Coronavirus HKU-1,Coronavirussen,3
2023-05-21,Coronavirus HKU-1,Coronavirussen,0
2023-05-28,Coronavirus HKU-1,Coronavirussen,1
2023-06-04,Coronavirus HKU-1,Coronavirussen,2
2023-06-11,Coronavirus HKU-1,Coronavirussen,0
2023-06-18,Coronavirus HKU-1,Coronavirussen,0
2023-06-25,Coronavirus HKU-1,Coronavirussen,0
2023-07-02,Coronavirus HKU-1,Coronavirussen,0
2023-07-09,Coronavirus HKU-1,Coronavirussen,1
2023-07-16,Coronavirus HKU-1,Coronavirussen,0
2023-07-23,Coronavirus HKU-1,Coronavirussen,0
2023-07-30,Coronavirus HKU-1,Coronavirussen,0
2023-08-06,Coronavirus HKU-1,Coronavirussen,0
2023-08-13,Coronavirus HKU-1,Coronavirussen,0
2023-08-20,Coronavirus HKU-1,Coronavirussen,0
2023-08-27,Coronavirus HKU-1,Coronavirussen,0
2023-09-03,Coronavirus HKU-1,Coronavirussen,0
2023-09-10,Coronavirus HKU-1,Coronavirussen,0
2023-09-17,Coronavirus HKU-1,Coronavirussen,0
2023-09-24,Coronavirus HKU-1,Coronavirussen,0
2023-10-01,Coronavirus HKU-1,Coronavirussen,1
2023-10-08,Coronavirus HKU-1,Coronavirussen,1
2023-10-15,Coronavirus HKU-1,Coronavirussen,0
2023-10-22,Coronavirus HKU-1,Coronavirussen,0
2023-10-29,Coronavirus HKU-1,Coronavirussen,1
2023-11-05,Coronavirus HKU-1,Coronavirussen,1
2023-11-12,Coronavirus HKU-1,Coronavirussen,1
2023-11-19,Coronavirus HKU-1,Coronavirussen,1
2023-11-26,Coronavirus HKU-1,Coronavirussen,2
2023-12-03,Coronavirus HKU-1,Coronavirussen,1
2023-12-10,Coronavirus HKU-1,Coronavirussen,1
2023-12-17,Coronavirus HKU-1,Coronavirussen,0
2023-12-24,Coronavirus HKU-1,Coronavirussen,2
2023-12-31,Coronavirus HKU-1,Coronavirussen,1
2024-01-07,Coronavirus HKU-1,Coronavirussen,0
2024-01-14,Coronavirus HKU-1,Coronavirussen,1
2024-01-21,Coronavirus HKU-1,Coronavirussen,4
2024-01-28,Coronavirus HKU-1,Coronavirussen,0
2024-02-04,Coronavirus HKU-1,Coronavirussen,0
2024-02-11,Coronavirus HKU-1,Coronavirussen,0
2024-02-18,Coronavirus HKU-1,Coronavirussen,1
2024-02-25,Coronavirus HKU-1,Coronavirussen,0
2024-03-03,Coronavirus HKU-1,Coronavirussen,1
2024-03-10,Coronavirus HKU-1,Coronavirussen,2
2024-03-17,Coronavirus HKU-1,Coronavirussen,1
2024-03-24,Coronavirus HKU-1,Coronavirussen,2
2024-03-31,Coronavirus HKU-1,Coronavirussen,0
2024-04-07,Coronavirus HKU-1,Coronavirussen,1
2024-04-14,Coronavirus HKU-1,Coronavirussen,0
2024-04-21,Coronavirus HKU-1,Coronavirussen,0
2024-04-28,Coronavirus HKU-1,Coronavirussen,1
2024-05-05,Coronavirus HKU-1,Coronavirussen,0
2024-05-12,Coronavirus HKU-1,Coronavirussen,0
2024-05-19,Coronavirus HKU-1,Coronavirussen,0
2024-05-26,Coronavirus HKU-1,Coronavirussen,0
2024-06-02,Coronavirus HKU-1,Coronavirussen,1
2024-06-09,Coronavirus HKU-1,Coronavirussen,0
2024-06-16,Coronavirus HKU-1,Coronavirussen,0
2024-06-23,Coronavirus HKU-1,Coronavirussen,1
2024-06-30,Coronavirus HKU-1,Coronavirussen,0
2024-07-07,Coronavirus HKU-1,Coronavirussen,0
2024-07-14,Coronavirus HKU-1,Coronavirussen,0
2024-07-21,Coronavirus HKU-1,Coronavirussen,0
2024-07-28,Coronavirus HKU-1,Coronavirussen,0
2024-08-04,Coronavirus HKU-1,Coronavirussen,0
2024-08-11,Coronavirus HKU-1,Coronavirussen,0
2024-08-18,Coronavirus HKU-1,Coronavirussen,1
2024-08-25,Coronavirus HKU-1,Coronavirussen,1
2024-09-01,Coronavirus HKU-1,Coronavirussen,0
2024-09-08,Coronavirus HKU-1,Coronavirussen,0
2024-09-15,Coronavirus HKU-1,Coronavirussen,0
2024-09-22,Coronavirus HKU-1,Coronavirussen,1
2024-09-29,Coronavirus HKU-1,Coronavirussen,0
2024-10-06,Coronavirus HKU-1,Coronavirussen,0
2024-10-13,Coronavirus HKU-1,Coronavirussen,0
2024-10-20,Coronavirus HKU-1,Coronavirussen,0
2024-10-27,Coronavirus HKU-1,Coronavirussen,0
2024-11-03,Coronavirus HKU-1,Coronavirussen,0
2024-11-10,Coronavirus HKU-1,Coronavirussen,0
2024-11-17,Coronavirus HKU-1,Coronavirussen,0
2024-11-24,Coronavirus HKU-1,Coronavirussen,0
2024-12-01,Coronavirus HKU-1,Coronavirussen,3
2024-12-08,Coronavirus HKU-1,Coronavirussen,1
2024-12-15,Coronavirus HKU-1,Coronavirussen,0
2024-12-22,Coronavirus HKU-1,Coronavirussen,1
2024-12-29,Coronavirus HKU-1,Coronavirussen,0
2025-01-05,Coronavirus HKU-1,Coronavirussen,2
2025-01-12,Coronavirus HKU-1,Coronavirussen,4
2025-01-19,Coronavirus HKU-1,Coronavirussen,3
2025-01-26,Coronavirus HKU-1,Coronavirussen,2
2025-02-02,Coronavirus HKU-1,Coronavirussen,4
2025-02-09,Coronavirus HKU-1,Coronavirussen,4
2025-02-16,Coronavirus HKU-1,Coronavirussen,9
2025-02-23,Coronavirus HKU-1,Coronavirussen,6
2025-03-02,Coronavirus HKU-1,Coronavirussen,5
2025-03-09,Coronavirus HKU-1,Coronavirussen,6
2025-03-16,Coronavirus HKU-1,Coronavirussen,6
2025-03-23,Coronavirus HKU-1,Coronavirussen,2
2025-03-30,Coronavirus HKU-1,Coronavirussen,3
2025-04-06,Coronavirus HKU-1,Coronavirussen,3
2025-04-13,Coronavirus HKU-1,Coronavirussen,3
2025-04-20,Coronavirus HKU-1,Coronavirussen,1
2025-04-27,Coronavirus HKU-1,Coronavirussen,0
2025-05-04,Coronavirus HKU-1,Coronavirussen,0
2025-05-11,Coronavirus HKU-1,Coronavirussen,1
2025-05-18,Coronavirus HKU-1,Coronavirussen,1
2025-05-25,Coronavirus HKU-1,Coronavirussen,2
2025-06-01,Coronavirus HKU-1,Coronavirussen,0
2025-06-08,Coronavirus HKU-1,Coronavirussen,2
2025-06-15,Coronavirus HKU-1,Coronavirussen,0
2025-06-22,Coronavirus HKU-1,Coronavirussen,1
2025-06-29,Coronavirus HKU-1,Coronavirussen,1
2025-07-06,Coronavirus HKU-1,Coronavirussen,0
2025-07-13,Coronavirus HKU-1,Coronavirussen,1
2025-07-20,Coronavirus HKU-1,Coronavirussen,0
2025-07-27,Coronavirus HKU-1,Coronavirussen,1
2025-08-03,Coronavirus HKU-1,Coronavirussen,0
2025-08-10,Coronavirus HKU-1,Coronavirussen,0
2025-08-17,Coronavirus HKU-1,Coronavirussen,0
2025-08-24,Coronavirus HKU-1,Coronavirussen,1
2025-08-31,Coronavirus HKU-1,Coronavirussen,0
2025-09-07,Coronavirus HKU-1,Coronavirussen,0
2025-09-14,Coronavirus HKU-1,Coronavirussen,0
2025-09-21,Coronavirus HKU-1,Coronavirussen,1
2025-09-28,Coronavirus HKU-1,Coronavirussen,1
2022-10-02,Coronavirus SARS / COVID-19,Coronavirussen,2
2022-10-09,Coronavirus SARS / COVID-19,Coronavirussen,6
2022-10-16,Coronavirus SARS / COVID-19,Coronavirussen,6
2022-10-23,Coronavirus SARS / COVID-19,Coronavirussen,4
2022-10-30,Coronavirus SARS / COVID-19,Coronavirussen,2
2022-11-06,Coronavirus SARS / COVID-19,Coronavirussen,6
2022-11-13,Coronavirus SARS / COVID-19,Coronavirussen,8
2022-11-20,Coronavirus SARS / COVID-19,Coronavirussen,6
2022-11-27,Coronavirus SARS / COVID-19,Coronavirussen,4
2022-12-04,Coronavirus SARS / COVID-19,Coronavirussen,4
2022-12-11,Coronavirus SARS / COVID-19,Coronavirussen,0
2022-12-18,Coronavirus SARS / COVID-19,Coronavirussen,8
2022-12-25,Coronavirus SARS / COVID-19,Coronavirussen,12
2023-01-01,Coronavirus SARS / COVID-19,Coronavirussen,9
2023-01-08,Coronavirus SARS / COVID-19,Coronavirussen,6
2023-01-15,Coronavirus SARS / COVID-19,Coronavirussen,4
2023-01-22,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-01-29,Coronavirus SARS / COVID-19,Coronavirussen,6
2023-02-05,Coronavirus SARS / COVID-19,Coronavirussen,2
2023-02-12,Coronavirus SARS / COVID-19,Coronavirussen,4
2023-02-19,Coronavirus SARS / COVID-19,Coronavirussen,8
2023-02-26,Coronavirus SARS / COVID-19,Coronavirussen,8
2023-03-05,Coronavirus SARS / COVID-19,Coronavirussen,9
2023-03-12,Coronavirus SARS / COVID-19,Coronavirussen,17
2023-03-19,Coronavirus SARS / COVID-19,Coronavirussen,12
2023-03-26,Coronavirus SARS / COVID-19,Coronavirussen,12
2023-04-02,Coronavirus SARS / COVID-19,Coronavirussen,9
2023-04-09,Coronavirus SARS / COVID-19,Coronavirussen,2
2023-04-16,Coronavirus SARS / COVID-19,Coronavirussen,2
2023-04-23,Coronavirus SARS / COVID-19,Coronavirussen,8
2023-04-30,Coronavirus SARS / COVID-19,Coronavirussen,9
2023-05-07,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-05-14,Coronavirus SARS / COVID-19,Coronavirussen,5
2023-05-21,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-05-28,Coronavirus SARS / COVID-19,Coronavirussen,0
2023-06-04,Coronavirus SARS / COVID-19,Coronavirussen,5
2023-06-11,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-06-18,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-06-25,Coronavirus SARS / COVID-19,Coronavirussen,1
2023-07-02,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-07-09,Coronavirus SARS / COVID-19,Coronavirussen,2
2023-07-16,Coronavirus SARS / COVID-19,Coronavirussen,0
2023-07-23,Coronavirus SARS / COVID-19,Coronavirussen,0
2023-07-30,Coronavirus SARS / COVID-19,Coronavirussen,2
2023-08-06,Coronavirus SARS / COVID-19,Coronavirussen,0
2023-08-13,Coronavirus SARS / COVID-19,Coronavirussen,1
2023-08-20,Coronavirus SARS / COVID-19,Coronavirussen,1
2023-08-27,Coronavirus SARS / COVID-19,Coronavirussen,0
2023-09-03,Coronavirus SARS / COVID-19,Coronavirussen,5
2023-09-10,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-09-17,Coronavirus SARS / COVID-19,Coronavirussen,5
2023-09-24,Coronavirus SARS / COVID-19,Coronavirussen,5
2023-10-01,Coronavirus SARS / COVID-19,Coronavirussen,6
2023-10-08,Coronavirus SARS / COVID-19,Coronavirussen,4
2023-10-15,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-10-22,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-10-29,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-11-05,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-11-12,Coronavirus SARS / COVID-19,Coronavirussen,1
2023-11-19,Coronavirus SARS / COVID-19,Coronavirussen,5
2023-11-26,Coronavirus SARS / COVID-19,Coronavirussen,3
2023-12-03,Coronavirus SARS / COVID-19,Coronavirussen,6
2023-12-10,Coronavirus SARS / COVID-19,Coronavirussen,4
2023-12-17,Coronavirus SARS / COVID-19,Coronavirussen,10
2023-12-24,Coronavirus SARS / COVID-19,Coronavirussen,4
2023-12-31,Coronavirus SARS / COVID-19,Coronavirussen,3
2024-01-07,Coronavirus SARS / COVID-19,Coronavirussen,4
2024-01-14,Coronavirus SARS / COVID-19,Coronavirussen,2
2024-01-21,Coronavirus SARS / COVID-19,Coronavirussen,4
2024-01-28,Coronavirus SARS / COVID-19,Coronavirussen,2
2024-02-04,Coronavirus SARS / COVID-19,Coronavirussen,3
2024-02-11,Coronavirus SARS / COVID-19,Coronavirussen,1
2024-02-18,Coronavirus SARS / COVID-19,Coronavirussen,0
2024-02-25,Coronavirus SARS / COVID-19,Coronavirussen,1
2024-03-03,Coronavirus SARS / COVID-19,Coronavirussen,4
2024-03-10,Coronavirus SARS / COVID-19,Coronavirussen,0
2024-03-17,Coronavirus SARS / COVID-19,Coronavirussen,2
2024-03-24,Coronavirus SARS / COVID-19,Coronavirussen,1
2024-03-31,Coronavirus SARS / COVID-19,Coronavirussen,0
2024-04-07,Coronavirus SARS / COVID-19,Coronavirussen,0
2024-04-14,Coronavirus SARS / COVID-19,Coronavirussen,1
2024-04-21,Coronavirus SARS / COVID-19,Coronavirussen,4
2024-04-28,Coronavirus SARS / COVID-19,Coronavirussen,0
2024-05-05,Coronavirus SARS / COVID-19,Coronavirussen,0
2024-05-12,Coronavirus SARS / COVID-19,Coronavirussen,1
2024-05-19,Coronavirus SARS / COVID-19,Coronavirussen,2
2024-05-26,Coronavirus SARS / COVID-19,Coronavirussen,0
2024-06-02,Coronavirus SARS / COVID-19,Coronavirussen,2
2024-06-09,Coronavirus SARS / COVID-19,Coronavirussen,7
2024-06-16,Coronavirus SARS / COVID-19,Coronavirussen,2
2024-06-23,Coronavirus SARS / COVID-19,Coronavirussen,3
2024-06-30,Coronavirus SARS / COVID-19,Coronavirussen,5
2024-07-07,Coronavirus SARS / COVID-19,Coronavirussen,7
2024-07-14,Coronavirus SARS / COVID-19,Coronavirussen,4
2024-07-21,Coronavirus SARS / COVID-19,Coronavirussen,6
2024-07-28,Coronavirus SARS / COVID-19,Coronavirussen,4
2024-08-04,Coronavirus SARS / COVID-19,Coronavirussen,6
2024-08-11,Coronavirus SARS / COVID-19,Coronavirussen,9
2024-08-18,Coronavirus SARS / COVID-19,Coronavirussen,3
2024-08-25,Coronavirus SARS / COVID-19,Coronavirussen,10
2024-09-01,Coronavirus SARS / COVID-19,Coronavirussen,5
2024-09-08,Coronavirus SARS / COVID-19,Coronavirussen,6
2024-09-15,Coronavirus SARS / COVID-19,Coronavirussen,9
2024-09-22,Coronavirus SARS / COVID-19,Coronavirussen,5
2024-09-29,Coronavirus SARS / COVID-19,Coronavirussen,5
2024-10-06,Coronavirus SARS / COVID-19,Coronavirussen,8
2024-10-13,Coronavirus SARS / COVID-19,Coronavirussen,6
2024-10-20,Coronavirus SARS / COVID-19,Coronavirussen,4
2024-10-27,Coronavirus SARS / COVID-19,Coronavirussen,2
2024-11-03,Coronavirus SARS / COVID-19,Coronavirussen,6
2024-11-10,Coronavirus SARS / COVID-19,Coronavirussen,4
2024-11-17,Coronavirus SARS / COVID-19,Coronavirussen,2
2024-11-24,Coronavirus SARS / COVID-19,Coronavirussen,0
2024-12-01,Coronavirus SARS / COVID-19,Coronavirussen,0
2024-12-08,Coronavirus SARS / COVID-19,Coronavirussen,4
2024-12-15,Coronavirus SARS / COVID-19,Coronavirussen,5
2024-12-22,Coronavirus SARS / COVID-19,Coronavirussen,2
2024-12-29,Coronavirus SARS / COVID-19,Coronavirussen,2
2025-01-05,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-01-12,Coronavirus SARS / COVID-19,Coronavirussen,2
2025-01-19,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-01-26,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-02-02,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-02-09,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-02-16,Coronavirus SARS / COVID-19,Coronavirussen,2
2025-02-23,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-03-02,Coronavirus SARS / COVID-19,Coronavirussen,3
2025-03-09,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-03-16,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-03-23,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-03-30,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-04-06,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-04-13,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-04-20,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-04-27,Coronavirus SARS / COVID-19,Coronavirussen,2
2025-05-04,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-05-11,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-05-18,Coronavirus SARS / COVID-19,Coronavirussen,5
2025-05-25,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-06-01,Coronavirus SARS / COVID-19,Coronavirussen,2
2025-06-08,Coronavirus SARS / COVID-19,Coronavirussen,3
2025-06-15,Coronavirus SARS / COVID-19,Coronavirussen,2
2025-06-22,Coronavirus SARS / COVID-19,Coronavirussen,4
2025-06-29,Coronavirus SARS / COVID-19,Coronavirussen,2
2025-07-06,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-07-13,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-07-20,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-07-27,Coronavirus SARS / COVID-19,Coronavirussen,4
2025-08-03,Coronavirus SARS / COVID-19,Coronavirussen,4
2025-08-10,Coronavirus SARS / COVID-19,Coronavirussen,4
2025-08-17,Coronavirus SARS / COVID-19,Coronavirussen,4
2025-08-24,Coronavirus SARS / COVID-19,Coronavirussen,0
2025-08-31,Coronavirus SARS / COVID-19,Coronavirussen,4
2025-09-07,Coronavirus SARS / COVID-19,Coronavirussen,1
2025-09-14,Coronavirus SARS / COVID-19,Coronavirussen,2
2025-09-21,Coronavirus SARS / COVID-19,Coronavirussen,4
2025-09-28,Coronavirus SARS / COVID-19,Coronavirussen,2
2022-10-02,Legionella pneumophila,Legionella pneumophila,0
2022-10-09,Legionella pneumophila,Legionella pneumophila,0
2022-10-16,Legionella pneumophila,Legionella pneumophila,1
2022-10-23,Legionella pneumophila,Legionella pneumophila,1
2022-10-30,Legionella pneumophila,Legionella pneumophila,1
2022-11-06,Legionella pneumophila,Legionella pneumophila,1
2022-11-13,Legionella pneumophila,Legionella pneumophila,0
2022-11-20,Legionella pneumophila,Legionella pneumophila,0
2022-11-27,Legionella pneumophila,Legionella pneumophila,1
2022-12-04,Legionella pneumophila,Legionella pneumophila,0
2022-12-11,Legionella pneumophila,Legionella pneumophila,0
2022-12-18,Legionella pneumophila,Legionella pneumophila,1
2022-12-25,Legionella pneumophila,Legionella pneumophila,0
2023-01-01,Legionella pneumophila,Legionella pneumophila,0
2023-01-08,Legionella pneumophila,Legionella pneumophila,0
2023-01-15,Legionella pneumophila,Legionella pneumophila,0
2023-01-22,Legionella pneumophila,Legionella pneumophila,1
2023-01-29,Legionella pneumophila,Legionella pneumophila,0
2023-02-05,Legionella pneumophila,Legionella pneumophila,0
2023-02-12,Legionella pneumophila,Legionella pneumophila,0
2023-02-19,Legionella pneumophila,Legionella pneumophila,0
2023-02-26,Legionella pneumophila,Legionella pneumophila,0
2023-03-05,Legionella pneumophila,Legionella pneumophila,0
2023-03-12,Legionella pneumophila,Legionella pneumophila,1
2023-03-19,Legionella pneumophila,Legionella pneumophila,0
2023-03-26,Legionella pneumophila,Legionella pneumophila,0
2023-04-02,Legionella pneumophila,Legionella pneumophila,1
2023-04-09,Legionella pneumophila,Legionella pneumophila,0
2023-04-16,Legionella pneumophila,Legionella pneumophila,1
2023-04-23,Legionella pneumophila,Legionella pneumophila,0
2023-04-30,Legionella pneumophila,Legionella pneumophila,0
2023-05-07,Legionella pneumophila,Legionella pneumophila,0
2023-05-14,Legionella pneumophila,Legionella pneumophila,1
2023-05-21,Legionella pneumophila,Legionella pneumophila,0
2023-05-28,Legionella pneumophila,Legionella pneumophila,0
2023-06-04,Legionella pneumophila,Legionella pneumophila,1
2023-06-11,Legionella pneumophila,Legionella pneumophila,0
2023-06-18,Legionella pneumophila,Legionella pneumophila,0
2023-06-25,Legionella pneumophila,Legionella pneumophila,1
2023-07-02,Legionella pneumophila,Legionella pneumophila,0
2023-07-09,Legionella pneumophila,Legionella pneumophila,0
2023-07-16,Legionella pneumophila,Legionella pneumophila,1
2023-07-23,Legionella pneumophila,Legionella pneumophila,0
2023-07-30,Legionella pneumophila,Legionella pneumophila,0
2023-08-06,Legionella pneumophila,Legionella pneumophila,0
2023-08-13,Legionella pneumophila,Legionella pneumophila,1
2023-08-20,Legionella pneumophila,Legionella pneumophila,1
2023-08-27,Legionella pneumophila,Legionella pneumophila,0
2023-09-03,Legionella pneumophila,Legionella pneumophila,0
2023-09-10,Legionella pneumophila,Legionella pneumophila,2
2023-09-17,Legionella pneumophila,Legionella pneumophila,1
2023-09-24,Legionella pneumophila,Legionella pneumophila,0
2023-10-01,Legionella pneumophila,Legionella pneumophila,1
2023-10-08,Legionella pneumophila,Legionella pneumophila,0
2023-10-15,Legionella pneumophila,Legionella pneumophila,1
2023-10-22,Legionella pneumophila,Legionella pneumophila,0
2023-10-29,Legionella pneumophila,Legionella pneumophila,0
2023-11-05,Legionella pneumophila,Legionella pneumophila,0
2023-11-12,Legionella pneumophila,Legionella pneumophila,0
2023-11-19,Legionella pneumophila,Legionella pneumophila,0
2023-11-26,Legionella pneumophila,Legionella pneumophila,0
2023-12-03,Legionella pneumophila,Legionella pneumophila,0
2023-12-10,Legionella pneumophila,Legionella pneumophila,0
2023-12-17,Legionella pneumophila,Legionella pneumophila,0
2023-12-24,Legionella pneumophila,Legionella pneumophila,0
2023-12-31,Legionella pneumophila,Legionella pneumophila,0
2024-01-07,Legionella pneumophila,Legionella pneumophila,0
2024-01-14,Legionella pneumophila,Legionella pneumophila,0
2024-01-21,Legionella pneumophila,Legionella pneumophila,0
2024-01-28,Legionella pneumophila,Legionella pneumophila,0
2024-02-04,Legionella pneumophila,Legionella pneumophila,1
2024-02-11,Legionella pneumophila,Legionella pneumophila,1
2024-02-18,Legionella pneumophila,Legionella pneumophila,0
2024-02-25,Legionella pneumophila,Legionella pneumophila,0
2024-03-03,Legionella pneumophila,Legionella pneumophila,0
2024-03-10,Legionella pneumophila,Legionella pneumophila,0
2024-03-17,Legionella pneumophila,Legionella pneumophila,0
2024-03-24,Legionella pneumophila,Legionella pneumophila,0
2024-03-31,Legionella pneumophila,Legionella pneumophila,0
2024-04-07,Legionella pneumophila,Legionella pneumophila,0
2024-04-14,Legionella pneumophila,Legionella pneumophila,0
2024-04-21,Legionella pneumophila,Legionella pneumophila,1
2024-04-28,Legionella pneumophila,Legionella pneumophila,0
2024-05-05,Legionella pneumophila,Legionella pneumophila,0
2024-05-12,Legionella pneumophila,Legionella pneumophila,0
2024-05-19,Legionella pneumophila,Legionella pneumophila,0
2024-05-26,Legionella pneumophila,Legionella pneumophila,3
2024-06-02,Legionella pneumophila,Legionella pneumophila,1
2024-06-09,Legionella pneumophila,Legionella pneumophila,0
2024-06-16,Legionella pneumophila,Legionella pneumophila,0
2024-06-23,Legionella pneumophila,Legionella pneumophila,0
2024-06-30,Legionella pneumophila,Legionella pneumophila,0
2024-07-07,Legionella pneumophila,Legionella pneumophila,0
2024-07-14,Legionella pneumophila,Legionella pneumophila,1
2024-07-21,Legionella pneumophila,Legionella pneumophila,1
2024-07-28,Legionella pneumophila,Legionella pneumophila,0
2024-08-04,Legionella pneumophila,Legionella pneumophila,0
2024-08-11,Legionella pneumophila,Legionella pneumophila,1
2024-08-18,Legionella pneumophila,Legionella pneumophila,1
2024-08-25,Legionella pneumophila,Legionella pneumophila,0
2024-09-01,Legionella pneumophila,Legionella pneumophila,1
